id,year,state,state_po,stage,special,candidate,party_detailed,writein,candidatevotes,totalvotes,unofficial,party_simplified
206,1978,MINNESOTA,MN,gen,FALSE,LEONARD RICHARDS,LIBERTARIAN,FALSE,2992,1580622,FALSE,LIBERTARIAN
207,1978,MINNESOTA,MN,gen,TRUE,FREDERICK HEWITT,LIBERTARIAN,FALSE,4116,1558376,FALSE,LIBERTARIAN
208,1978,MINNESOTA,MN,gen,FALSE,WILLIAM PETERSON,SOCIALIST WORKERS,FALSE,9856,1580622,FALSE,OTHER
209,1978,MINNESOTA,MN,gen,TRUE,NA,NA,TRUE,878,1558376,FALSE,OTHER
210,1978,MINNESOTA,MN,gen,TRUE,CHRISTINE FRANK,SOCIALIST,FALSE,11397,1558376,FALSE,OTHER
211,1978,MINNESOTA,MN,gen,FALSE,NA,NA,TRUE,72,1580622,FALSE,OTHER
212,1978,MINNESOTA,MN,gen,FALSE,RUDOLPH E. BOSCHWITZ,REPUBLICAN,FALSE,894092,1580622,FALSE,REPUBLICAN
213,1978,MISSISSIPPI,MS,gen,FALSE,MAURICE DANTIN,DEMOCRAT,FALSE,187541,590236,FALSE,DEMOCRAT
214,1978,MISSISSIPPI,MS,gen,FALSE,JAMES CHARLES EVERS,INDEPENDENT,FALSE,133646,590236,FALSE,OTHER
215,1978,MISSISSIPPI,MS,gen,FALSE,HENRY JAY KIRKSEY,INDEPENDENT,FALSE,1747,590236,FALSE,OTHER
216,1978,MISSISSIPPI,MS,gen,FALSE,THAD COCHRAN,REPUBLICAN,FALSE,267302,590236,FALSE,REPUBLICAN
217,1978,MONTANA,MT,gen,FALSE,MAX BAUCUS,DEMOCRAT,FALSE,160353,287942,FALSE,DEMOCRAT
218,1978,MONTANA,MT,gen,FALSE,LARRY WILLIAMS,REPUBLICAN,FALSE,127589,287942,FALSE,REPUBLICAN
219,1978,NEBRASKA,NE,gen,FALSE,DONALD EUGENE SHASTEN,REPUBLICAN,FALSE,159706,493802,FALSE,REPUBLICAN
220,1978,NEBRASKA,NE,gen,FALSE,JAMES J. EXON,DEMOCRAT,FALSE,334096,493802,FALSE,DEMOCRAT
221,1978,NEW HAMPSHIRE,NH,gen,FALSE,CRAIG FRANKLIN,LIBERTARIAN,FALSE,2070,263760,FALSE,LIBERTARIAN
222,1978,NEW HAMPSHIRE,NH,gen,FALSE,GORDON J. HUMPHREY,REPUBLICAN,FALSE,133745,263760,FALSE,REPUBLICAN
223,1978,NEW HAMPSHIRE,NH,gen,FALSE,THOMAS J. MCINTYRE,DEMOCRAT,FALSE,127945,263760,FALSE,DEMOCRAT
224,1978,NEW JERSEY,NJ,gen,FALSE,JACK MOYERS,INDEPENDENT,FALSE,3809,1957515,FALSE,OTHER
225,1978,NEW JERSEY,NJ,gen,FALSE,JEFFREY BELL,REPUBLICAN,FALSE,844200,1957515,FALSE,REPUBLICAN
226,1978,NEW JERSEY,NJ,gen,FALSE,BILL BRADLEY,DEMOCRAT,FALSE,1082960,1957515,FALSE,DEMOCRAT
227,1978,NEW JERSEY,NJ,gen,FALSE,ROBERT BROWN,LABOR,FALSE,3656,1957515,FALSE,OTHER
228,1978,NEW JERSEY,NJ,gen,FALSE,J. M. CARTER JR.,INDEPENDENT,FALSE,3618,1957515,FALSE,OTHER
229,1978,NEW JERSEY,NJ,gen,FALSE,HERBERT HARRY SHAW,INDEPENDENT,FALSE,4736,1957515,FALSE,OTHER
230,1978,NEW JERSEY,NJ,gen,FALSE,WILLIAM R. THORN,INDEPENDENT,FALSE,2776,1957515,FALSE,OTHER
231,1978,NEW JERSEY,NJ,gen,FALSE,JASPER C. GOULD,INDEPENDENT,FALSE,2955,1957515,FALSE,OTHER
232,1978,NEW JERSEY,NJ,gen,FALSE,ALICE CONNER,INDEPENDENT,FALSE,2384,1957515,FALSE,OTHER
233,1978,NEW JERSEY,NJ,gen,FALSE,PAUL FERGUSON,INDEPENDENT,FALSE,2604,1957515,FALSE,OTHER
234,1978,NEW JERSEY,NJ,gen,FALSE,BILL GAHRES,INDEPENDENT,FALSE,3817,1957515,FALSE,OTHER
235,1978,NEW MEXICO,NM,gen,FALSE,TONEY ANAYA,DEMOCRAT,FALSE,160045,343487,FALSE,DEMOCRAT
236,1978,NEW MEXICO,NM,gen,FALSE,PETE V. DOMENICI,REPUBLICAN,FALSE,183442,343487,FALSE,REPUBLICAN
237,1978,NORTH CAROLINA,NC,gen,FALSE,JESSE HELMS,REPUBLICAN,FALSE,619151,1135814,FALSE,REPUBLICAN
238,1978,NORTH CAROLINA,NC,gen,FALSE,JOHN RANDOLPH INGRAM,DEMOCRAT,FALSE,516663,1135814,FALSE,DEMOCRAT
239,1978,OKLAHOMA,OK,gen,FALSE,ROBERT B. KAMM,REPUBLICAN,FALSE,247857,754264,FALSE,REPUBLICAN
240,1978,OKLAHOMA,OK,gen,FALSE,GLENN E. HAGER,INDEPENDENT,FALSE,3875,754264,FALSE,OTHER
241,1978,OKLAHOMA,OK,gen,FALSE,PAUL EDWARD TRENT,INDEPENDENT,FALSE,3015,754264,FALSE,OTHER
242,1978,OKLAHOMA,OK,gen,FALSE,RICHARD KING CARTER,INDEPENDENT,FALSE,2209,754264,FALSE,OTHER
243,1978,OKLAHOMA,OK,gen,FALSE,DAVID LYLE BOREN,DEMOCRAT,FALSE,493953,754264,FALSE,DEMOCRAT
244,1978,OKLAHOMA,OK,gen,FALSE,RILEY DONICA,INDEPENDENT,FALSE,3355,754264,FALSE,OTHER
245,1978,OREGON,OR,gen,FALSE,NA,NA,TRUE,737,892518,FALSE,OTHER
246,1978,OREGON,OR,gen,FALSE,MARK HATFIELD,REPUBLICAN,FALSE,550165,892518,FALSE,REPUBLICAN
247,1978,OREGON,OR,gen,FALSE,VERN COOK,DEMOCRAT,FALSE,341616,892518,FALSE,DEMOCRAT
248,1978,RHODE ISLAND,RI,gen,FALSE,CLAIBORNE PELL,DEMOCRAT,FALSE,229557,305618,FALSE,DEMOCRAT
249,1978,RHODE ISLAND,RI,gen,FALSE,JAMES G. REYONLDS,REPUBLICAN,FALSE,76061,305618,FALSE,REPUBLICAN
250,1978,SOUTH CAROLINA,SC,gen,FALSE,STROM THURMOND,REPUBLICAN,FALSE,351917,632063,FALSE,REPUBLICAN
251,1978,SOUTH CAROLINA,SC,gen,FALSE,CHARLES D. RAVENEL,DEMOCRAT,FALSE,280146,632063,FALSE,DEMOCRAT
252,1978,SOUTH DAKOTA,SD,gen,FALSE,DON BARNETT,DEMOCRAT,FALSE,84767,255599,FALSE,DEMOCRAT
253,1978,SOUTH DAKOTA,SD,gen,FALSE,LARRY PRESSLER,REPUBLICAN,FALSE,170832,255599,FALSE,REPUBLICAN
254,1978,TENNESSEE,TN,gen,FALSE,HOWARD H. BAKER,REPUBLICAN,FALSE,642644,1157094,FALSE,REPUBLICAN
255,1978,TENNESSEE,TN,gen,FALSE,THOMAS J. ANDERSON,INDEPENDENT,FALSE,45908,1157094,FALSE,OTHER
256,1978,TENNESSEE,TN,gen,FALSE,JANE ESKIND,DEMOCRAT,FALSE,466228,1157094,FALSE,DEMOCRAT
257,1978,TENNESSEE,TN,gen,FALSE,NA,NA,TRUE,71,1157094,FALSE,OTHER
258,1978,TENNESSEE,TN,gen,FALSE,FERN LUCIUS KEASLER,INDEPENDENT,FALSE,2243,1157094,FALSE,OTHER
259,1978,TEXAS,TX,gen,FALSE,MIGUEL PENDAS,SOCIALIST WORKERS,FALSE,4018,2312540,FALSE,OTHER
260,1978,TEXAS,TX,gen,FALSE,ROBERT KRUEGER,DEMOCRAT,FALSE,1139149,2312540,FALSE,DEMOCRAT
261,1978,TEXAS,TX,gen,FALSE,JOHN G. TOWER,REPUBLICAN,FALSE,1151376,2312540,FALSE,REPUBLICAN
262,1978,TEXAS,TX,gen,FALSE,OTHER,,FALSE,128,2312540,FALSE,OTHER
263,1978,TEXAS,TX,gen,FALSE,LUIS A. DIAZ DE LOEN,LA RAZA UNIDA,FALSE,17869,2312540,FALSE,OTHER
264,1978,VIRGINIA,VA,gen,FALSE,ANDREW P. MILLER,DEMOCRAT,FALSE,608511,1222256,FALSE,DEMOCRAT
265,1978,VIRGINIA,VA,gen,FALSE,JOHN WILLIAM WARNER,REPUBLICAN,FALSE,613232,1222256,FALSE,REPUBLICAN
266,1978,VIRGINIA,VA,gen,FALSE,NA,NA,TRUE,513,1222256,FALSE,OTHER
267,1978,WEST VIRGINIA,WV,gen,FALSE,ARCH A. MOORE JR.,REPUBLICAN,FALSE,244317,493351,FALSE,REPUBLICAN
268,1978,WEST VIRGINIA,WV,gen,FALSE,JENNINGS RANDOLPH,DEMOCRAT,FALSE,249034,493351,FALSE,DEMOCRAT
269,1978,WYOMING,WY,gen,FALSE,RAYMOND B. WHITAKER,DEMOCRAT,FALSE,82908,133364,FALSE,DEMOCRAT
270,1978,WYOMING,WY,gen,FALSE,ALAN KOOI SIMPSON,REPUBLICAN,FALSE,50456,133364,FALSE,REPUBLICAN
271,1980,ALABAMA,AL,gen,FALSE,JIM FOLSOM JR.,DEMOCRAT,FALSE,610175,1296757,FALSE,DEMOCRAT
272,1980,ALABAMA,AL,gen,FALSE,JEREMIAH DENTON,REPUBLICAN,FALSE,650362,1296757,FALSE,REPUBLICAN
273,1980,ALABAMA,AL,gen,FALSE,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,FALSE,2973,1296757,FALSE,OTHER
274,1980,ALABAMA,AL,gen,FALSE,WILLIAM A. CREW,LIBERTARIAN,FALSE,13098,1296757,FALSE,LIBERTARIAN
275,1980,ALABAMA,AL,gen,FALSE,MICHAEL R.A. ERDEY,CONSERVATIVE,FALSE,15989,1296757,FALSE,OTHER
276,1980,ALABAMA,AL,gen,FALSE,JIM PARTAIN,STATESMAN,FALSE,2649,1296757,FALSE,OTHER
277,1980,ALABAMA,AL,gen,FALSE,MOHAMMED OLIVER,SOCIALIST WORKERS,FALSE,1511,1296757,FALSE,OTHER
278,1980,ALASKA,AK,gen,FALSE,CLARK S. GRUENING,DEMOCRAT,FALSE,72007,156762,FALSE,DEMOCRAT
279,1980,ALASKA,AK,gen,FALSE,NA,NA,TRUE,596,156762,FALSE,OTHER
280,1980,ALASKA,AK,gen,FALSE,FRANK H. MURKOWSKI,REPUBLICAN,FALSE,84159,156762,FALSE,REPUBLICAN
281,1980,ARIZONA,AZ,gen,FALSE,NA,NA,TRUE,13,874238,FALSE,OTHER
282,1980,ARIZONA,AZ,gen,FALSE,JOSEFINA OTERO,SOCIALIST WORKERS,FALSE,3266,874238,FALSE,OTHER
283,1980,ARIZONA,AZ,gen,FALSE,BARRY GOLDWATER,REPUBLICAN,FALSE,432371,874238,FALSE,REPUBLICAN
284,1980,ARIZONA,AZ,gen,FALSE,FRED R. ESSER,LIBERTARIAN,FALSE,12008,874238,FALSE,LIBERTARIAN
285,1980,ARIZONA,AZ,gen,FALSE,LORENZO TORREZ,PEOPLE BEFORE PROFITS,FALSE,3608,874238,FALSE,OTHER
286,1980,ARIZONA,AZ,gen,FALSE,BILL SCHULZ,DEMOCRAT,FALSE,422972,874238,FALSE,DEMOCRAT
287,1980,ARKANSAS,AR,gen,FALSE,NA,NA,TRUE,331,808812,FALSE,OTHER
288,1980,ARKANSAS,AR,gen,FALSE,DALE BUMPERS,DEMOCRAT,FALSE,477905,808812,FALSE,DEMOCRAT
289,1980,ARKANSAS,AR,gen,FALSE,BILL CLARK,REPUBLICAN,FALSE,330576,808812,FALSE,REPUBLICAN
290,1980,CALIFORNIA,CA,gen,FALSE,PAUL GANN,REPUBLICAN,FALSE,3091671,8324012,FALSE,REPUBLICAN
291,1980,CALIFORNIA,CA,gen,FALSE,JAMES C. (JIM) GRIFFIN,AMERICAN INDEPENDENT,FALSE,129573,8324012,FALSE,OTHER
292,1980,CALIFORNIA,CA,gen,FALSE,DAVID WALD,PEACE AND FREEDOM,FALSE,196260,8324012,FALSE,OTHER
293,1980,CALIFORNIA,CA,gen,FALSE,DAVID BERGLAND,LIBERTARIAN,FALSE,202410,8324012,FALSE,LIBERTARIAN
294,1980,CALIFORNIA,CA,gen,FALSE,ALAN CRANSTON,DEMOCRAT,FALSE,4704098,8324012,FALSE,DEMOCRAT
295,1980,COLORADO,CO,gen,FALSE,EARL HIGGERSON,STATESMAN,FALSE,7265,1173142,FALSE,OTHER
296,1980,COLORADO,CO,gen,FALSE,HENRY JOHN OLSHAW,UNAFFILIATED-AMERICAN,FALSE,4081,1173142,FALSE,OTHER
297,1980,COLORADO,CO,gen,FALSE,GARY HART,DEMOCRAT,FALSE,590501,1173142,FALSE,DEMOCRAT
298,1980,COLORADO,CO,gen,FALSE,MARY ESTILL BUCHANAN,REPUBLICAN,FALSE,571295,1173142,FALSE,REPUBLICAN
299,1980,CONNECTICUT,CT,gen,FALSE,NA,NA,TRUE,114,1356075,FALSE,OTHER
300,1980,CONNECTICUT,CT,gen,FALSE,LOUIS ZEMEL,CITIZENS,FALSE,4772,1356075,FALSE,OTHER
301,1980,CONNECTICUT,CT,gen,FALSE,CHRISTOPHER J. DODD,DEMOCRAT,FALSE,763969,1356075,FALSE,DEMOCRAT
302,1980,CONNECTICUT,CT,gen,FALSE,GERARD G. BRENNAN,LIBERTARIAN,FALSE,5336,1356075,FALSE,LIBERTARIAN
303,1980,CONNECTICUT,CT,gen,FALSE,JAMES L. BUCKLEY,REPUBLICAN,FALSE,581884,1356075,FALSE,REPUBLICAN
304,1980,FLORIDA,FL,gen,FALSE,NA,NA,TRUE,159,3528028,FALSE,OTHER
305,1980,FLORIDA,FL,gen,FALSE,BILL GUNTER,DEMOCRAT,FALSE,1705409,3528028,FALSE,DEMOCRAT
306,1980,FLORIDA,FL,gen,FALSE,PAULA HAWKINS,REPUBLICAN,FALSE,1822460,3528028,FALSE,REPUBLICAN
307,1980,GEORGIA,GA,gen,FALSE,HERMAN E. TALMADGE,DEMOCRAT,FALSE,776143,1579829,FALSE,DEMOCRAT
308,1980,GEORGIA,GA,gen,FALSE,MACK MATTINGLY,REPUBLICAN,FALSE,803686,1579829,FALSE,REPUBLICAN
309,1980,HAWAII,HI,gen,FALSE,BUD SHASTEEN,LIBERTARIAN,FALSE,10453,288006,FALSE,LIBERTARIAN
310,1980,HAWAII,HI,gen,FALSE,DANIEL K. INOUYE,DEMOCRAT,FALSE,224485,288006,FALSE,DEMOCRAT
311,1980,HAWAII,HI,gen,FALSE,COOPER BROWN,REPUBLICAN,FALSE,53068,288006,FALSE,REPUBLICAN
312,1980,IDAHO,ID,gen,FALSE,STEVE SYMMS,REPUBLICAN,FALSE,218701,439647,FALSE,REPUBLICAN
313,1980,IDAHO,ID,gen,FALSE,FRANK CHURCH,DEMOCRAT,FALSE,214439,439647,FALSE,DEMOCRAT
314,1980,IDAHO,ID,gen,FALSE,LARRY FULLMER,LIBERTARIAN,FALSE,6507,439647,FALSE,LIBERTARIAN
315,1980,ILLINOIS,IL,gen,FALSE,DAVID C. O'NEAL,REPUBLICAN,FALSE,1946296,4580029,FALSE,REPUBLICAN
316,1980,ILLINOIS,IL,gen,FALSE,ALAN J. DIXON,DEMOCRAT,FALSE,2565302,4580029,FALSE,DEMOCRAT
317,1980,ILLINOIS,IL,gen,FALSE,SIDNEY LENS,CITIZENS,FALSE,19213,4580029,FALSE,OTHER
318,1980,ILLINOIS,IL,gen,FALSE,BRUCE GREEN,LIBERTARIAN,FALSE,29328,4580029,FALSE,LIBERTARIAN
319,1980,ILLINOIS,IL,gen,FALSE,MICHAEL SORIANO,WORKERS WORLD,FALSE,5626,4580029,FALSE,OTHER
320,1980,ILLINOIS,IL,gen,FALSE,NA,NA,TRUE,96,4580029,FALSE,OTHER
321,1980,ILLINOIS,IL,gen,FALSE,CHARLES F. WILSON,COMMUNIST,FALSE,11453,4580029,FALSE,OTHER
322,1980,ILLINOIS,IL,gen,FALSE,BURTON LEE ARTZ,SOCIALIST WORKERS,FALSE,2715,4580029,FALSE,OTHER
323,1980,INDIANA,IN,gen,FALSE,BIRCH BAYH,DEMOCRAT,FALSE,1015962,2198376,FALSE,DEMOCRAT
324,1980,INDIANA,IN,gen,FALSE,DAN QUAYLE,REPUBLICAN,FALSE,1182414,2198376,FALSE,REPUBLICAN
325,1980,IOWA,IA,gen,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,FALSE,683014,1276986,FALSE,REPUBLICAN
326,1980,IOWA,IA,gen,FALSE,GARRY DE YOUNG,BY PETITION,FALSE,5858,1276986,FALSE,OTHER
327,1980,IOWA,IA,gen,FALSE,JOHN INGRAM HENDERSON,BY PETITION,FALSE,2336,1276986,FALSE,OTHER
328,1980,IOWA,IA,gen,FALSE,ROBERT V. HENGERER,LIBERTARIAN,FALSE,4233,1276986,FALSE,LIBERTARIAN
329,1980,IOWA,IA,gen,FALSE,JOHN CULVER,DEMOCRAT,FALSE,581545,1276986,FALSE,DEMOCRAT
330,1980,KANSAS,KS,gen,FALSE,BOB DOLE,REPUBLICAN,FALSE,598686,938957,FALSE,REPUBLICAN
331,1980,KANSAS,KS,gen,FALSE,JOHN SIMPSON,DEMOCRAT,FALSE,340271,938957,FALSE,DEMOCRAT
332,1980,KENTUCKY,KY,gen,FALSE,WENDELL H. FORD,DEMOCRAT,FALSE,720891,1106920,FALSE,DEMOCRAT
333,1980,KENTUCKY,KY,gen,FALSE,MARY LOUISE FOUST,REPUBLICAN,FALSE,386029,1106920,FALSE,REPUBLICAN
334,1980,LOUISIANA,LA,gen,FALSE,NAOMI BRACEY,NO PARTY,FALSE,6374,841013,FALSE,OTHER
335,1980,LOUISIANA,LA,gen,FALSE,LOUIS WOODY JENKINS,DEMOCRAT,FALSE,325922,841013,FALSE,DEMOCRAT
336,1980,LOUISIANA,LA,gen,FALSE,RUSSELL B. LONG,DEMOCRAT,FALSE,484770,841013,FALSE,DEMOCRAT
337,1980,LOUISIANA,LA,gen,FALSE,JERRY C. BARDWELL,REPUBLICAN,FALSE,13739,841013,FALSE,REPUBLICAN
338,1980,LOUISIANA,LA,gen,FALSE,ROBERT MAX ROSS,REPUBLICAN,FALSE,10208,841013,FALSE,REPUBLICAN
339,1980,MARYLAND,MD,gen,FALSE,CHARLES MCC. MATHIAS JR.,REPUBLICAN,FALSE,850970,1286088,FALSE,REPUBLICAN
340,1980,MARYLAND,MD,gen,FALSE,EDWARD T. CONROY,DEMOCRAT,FALSE,435118,1286088,FALSE,DEMOCRAT
341,1980,MISSOURI,MO,gen,FALSE,GENE MCNARY,REPUBLICAN,FALSE,985399,2066965,FALSE,REPUBLICAN
342,1980,MISSOURI,MO,gen,FALSE,THOMAS F. EAGLETON,DEMOCRAT,FALSE,1074859,2066965,FALSE,DEMOCRAT
343,1980,MISSOURI,MO,gen,FALSE,MARTHA PETTIS,SOCIALIST WORKERS,FALSE,6707,2066965,FALSE,OTHER
344,1980,NEVADA,NV,gen,FALSE,ALLEN HACKER,LIBERTARIAN,FALSE,6920,243273,FALSE,LIBERTARIAN
345,1980,NEVADA,NV,gen,FALSE,PAUL LAXALT,REPUBLICAN,FALSE,144224,243273,FALSE,REPUBLICAN
346,1980,NEVADA,NV,gen,FALSE,MARY GOJACK,DEMOCRAT,FALSE,92129,243273,FALSE,DEMOCRAT
347,1980,NEW HAMPSHIRE,NH,gen,FALSE,WARREN RUDMAN,REPUBLICAN,FALSE,195559,375060,FALSE,REPUBLICAN
348,1980,NEW HAMPSHIRE,NH,gen,FALSE,JOHN A. DURKIN,DEMOCRAT,FALSE,179455,375060,FALSE,DEMOCRAT
349,1980,NEW HAMPSHIRE,NH,gen,FALSE,NA,NA,TRUE,46,375060,FALSE,OTHER
350,1980,NEW YORK,NY,gen,FALSE,RICHARD SAVADEL,FREE LIBERTARIAN,FALSE,21465,6014914,FALSE,OTHER
351,1980,NEW YORK,NY,gen,FALSE,THOMAS SOTO,WORKERS WORLD,FALSE,3643,6014914,FALSE,OTHER
352,1980,NEW YORK,NY,gen,FALSE,ALFONSE M. D'AMATO,REPUBLICAN,FALSE,2272082,6014914,FALSE,REPUBLICAN
353,1980,NEW YORK,NY,gen,FALSE,ALFONSE M. D'AMATO,RIGHT TO LIFE,FALSE,152470,6014914,FALSE,OTHER
354,1980,NEW YORK,NY,gen,FALSE,ALFONSE M. D'AMATO,CONSERVATIVE,FALSE,275100,6014914,FALSE,OTHER
355,1980,NEW YORK,NY,gen,FALSE,NA,NA,TRUE,73,6014914,FALSE,OTHER
356,1980,NEW YORK,NY,gen,FALSE,WILLIAM R. SCOTT,COMMUNIST,FALSE,4161,6014914,FALSE,OTHER
357,1980,NEW YORK,NY,gen,FALSE,VICTOR A. NIETO,SOCIALIST WORKERS,FALSE,2715,6014914,FALSE,OTHER
358,1980,NEW YORK,NY,gen,FALSE,ELIZABETH HOLTZMAN,DEMOCRAT,FALSE,2618661,6014914,FALSE,DEMOCRAT
359,1980,NEW YORK,NY,gen,FALSE,JACOB K. JAVITS,LIBERAL,FALSE,664544,6014914,FALSE,OTHER
360,1980,NORTH CAROLINA,NC,gen,FALSE,F. W. (RICK) PASOTTO,LIBERTARIAN,FALSE,7602,1797665,FALSE,LIBERTARIAN
361,1980,NORTH CAROLINA,NC,gen,FALSE,ROBERT MORGAN,DEMOCRAT,FALSE,887653,1797665,FALSE,DEMOCRAT
362,1980,NORTH CAROLINA,NC,gen,FALSE,JOHN P. EAST,REPUBLICAN,FALSE,898064,1797665,FALSE,REPUBLICAN
363,1980,NORTH CAROLINA,NC,gen,FALSE,REBECCA FINCH,SOCIALIST WORKERS,FALSE,4346,1797665,FALSE,OTHER
364,1980,OHIO,OH,gen,FALSE,JAMES E. BETTS,REPUBLICAN,FALSE,1137695,4027303,FALSE,REPUBLICAN
365,1980,OHIO,OH,gen,FALSE,JOHN E. POWERS,INDEPENDENT,FALSE,76412,4027303,FALSE,OTHER
366,1980,OHIO,OH,gen,FALSE,JOHN GLENN,DEMOCRAT,FALSE,2770786,4027303,FALSE,DEMOCRAT
367,1980,OHIO,OH,gen,FALSE,NA,NA,TRUE,42410,4027303,FALSE,OTHER
368,1980,OKLAHOMA,OK,gen,FALSE,ROBERT MURPHY,LIBERTARIAN,FALSE,9757,1098294,FALSE,LIBERTARIAN
369,1980,OKLAHOMA,OK,gen,FALSE,DON NICKLES,REPUBLICAN,FALSE,587252,1098294,FALSE,REPUBLICAN
370,1980,OKLAHOMA,OK,gen,FALSE,CHARLES NESBITT,INDEPENDENT,FALSE,21179,1098294,FALSE,OTHER
371,1980,OKLAHOMA,OK,gen,FALSE,PAUL E. TRENT,INDEPENDENT,FALSE,1823,1098294,FALSE,OTHER
372,1980,OKLAHOMA,OK,gen,FALSE,ANDY COATS,DEMOCRAT,FALSE,478283,1098294,FALSE,DEMOCRAT
373,1980,OREGON,OR,gen,FALSE,TED KULONGOSKI,DEMOCRAT,FALSE,501963,1140494,FALSE,DEMOCRAT
374,1980,OREGON,OR,gen,FALSE,BOB PACKWOOD,REPUBLICAN,FALSE,594290,1140494,FALSE,REPUBLICAN
375,1980,OREGON,OR,gen,FALSE,NA,NA,TRUE,555,1140494,FALSE,OTHER
376,1980,OREGON,OR,gen,FALSE,TONIE NATHAN,LIBERTARIAN,FALSE,43686,1140494,FALSE,LIBERTARIAN
377,1980,PENNSYLVANIA,PA,gen,FALSE,PETE FLAHERTY,DEMOCRAT,FALSE,2122391,4418042,FALSE,DEMOCRAT
378,1980,PENNSYLVANIA,PA,gen,FALSE,LINDA MOHRBACHER,SOCIALIST WORKERS,FALSE,27229,4418042,FALSE,OTHER
379,1980,PENNSYLVANIA,PA,gen,FALSE,LEE FRISSELL,CITIZENS,FALSE,16089,4418042,FALSE,OTHER
380,1980,PENNSYLVANIA,PA,gen,FALSE,ARLEN SPECTER,REPUBLICAN,FALSE,2230404,4418042,FALSE,REPUBLICAN
381,1980,PENNSYLVANIA,PA,gen,FALSE,FRANK KINCES,COMMUNIST,FALSE,3334,4418042,FALSE,OTHER
382,1980,PENNSYLVANIA,PA,gen,FALSE,DAVID K. WALTER,LIBERTARIAN,FALSE,18595,4418042,FALSE,LIBERTARIAN
383,1980,SOUTH CAROLINA,SC,gen,FALSE,MARSHALL MAYS,REPUBLICAN,FALSE,257946,870500,FALSE,REPUBLICAN
384,1980,SOUTH CAROLINA,SC,gen,FALSE,ERNEST FRITZ HOLLINGS,DEMOCRAT,FALSE,612554,870500,FALSE,DEMOCRAT
385,1980,SOUTH DAKOTA,SD,gen,FALSE,JAMES ABDNOR,REPUBLICAN,FALSE,190594,327478,FALSE,REPUBLICAN
386,1980,SOUTH DAKOTA,SD,gen,FALSE,GEORGE MCGOVERN,DEMOCRAT,FALSE,129018,327478,FALSE,DEMOCRAT
387,1980,SOUTH DAKOTA,SD,gen,FALSE,WAYNE PETERSON,INDEPENDENT,FALSE,7866,327478,FALSE,OTHER
388,1980,UTAH,UT,gen,FALSE,BRUCE BANGERTER,INDEPENDENT,FALSE,3186,594298,FALSE,OTHER
389,1980,UTAH,UT,gen,FALSE,JAKE GARN,REPUBLICAN,FALSE,437675,594298,FALSE,REPUBLICAN
390,1980,UTAH,UT,gen,FALSE,GEORGE M. BATCHELOR,AMERICAN,FALSE,1983,594298,FALSE,OTHER
391,1980,UTAH,UT,gen,FALSE,DAN BERMAN,DEMOCRAT,FALSE,151454,594298,FALSE,DEMOCRAT
392,1980,VERMONT,VT,gen,FALSE,STEWART M. LEDBETTER,REPUBLICAN,FALSE,101421,209124,FALSE,REPUBLICAN
393,1980,VERMONT,VT,gen,FALSE,ANTHONY N. DORIA,INDEPENDENT,FALSE,1776,209124,FALSE,OTHER
394,1980,VERMONT,VT,gen,FALSE,PATRICK J. LEAHY,DEMOCRAT,FALSE,104176,209124,FALSE,DEMOCRAT
395,1980,VERMONT,VT,gen,FALSE,EARL S. GARDINER,SOCIALIST,FALSE,1629,209124,FALSE,OTHER
396,1980,VERMONT,VT,gen,FALSE,NA,NA,TRUE,122,209124,FALSE,OTHER
397,1980,WASHINGTON,WA,gen,FALSE,WARREN G. MAGNUSON,DEMOCRAT,FALSE,792052,1728369,FALSE,DEMOCRAT
398,1980,WASHINGTON,WA,gen,FALSE,SLADE GORTON,REPUBLICAN,FALSE,936317,1728369,FALSE,REPUBLICAN
399,1980,WISCONSIN,WI,gen,FALSE,NA,NA,TRUE,67,2204202,FALSE,OTHER
400,1980,WISCONSIN,WI,gen,FALSE,ROBERT W. KASTEN JR.,REPUBLICAN,FALSE,1106311,2204202,FALSE,REPUBLICAN
401,1980,WISCONSIN,WI,gen,FALSE,GAYLORD A. NELSON,DEMOCRAT,FALSE,1065487,2204202,FALSE,DEMOCRAT
402,1980,WISCONSIN,WI,gen,FALSE,SUSAN L. HAGEN,SOCIALIST WORKERS,FALSE,6502,2204202,FALSE,OTHER
403,1980,WISCONSIN,WI,gen,FALSE,BERVIN J. LARSON,LIBERTARIAN,FALSE,9679,2204202,FALSE,LIBERTARIAN
404,1980,WISCONSIN,WI,gen,FALSE,JAMES P. WICKSTROM,AMERICAN INDEPENDENT,FALSE,16156,2204202,FALSE,OTHER
405,1982,ARIZONA,AZ,gen,FALSE,DENNIS DECONCINI,DEMOCRAT,FALSE,411970,723885,FALSE,DEMOCRAT
406,1982,ARIZONA,AZ,gen,FALSE,NA,NA,TRUE,66,723885,FALSE,OTHER
407,1982,ARIZONA,AZ,gen,FALSE,PETE DUNN,REPUBLICAN,FALSE,291749,723885,FALSE,REPUBLICAN
408,1982,ARIZONA,AZ,gen,FALSE,"RANDALL ""PETE BARDO"" CLAMONS",LIBERTARIAN,FALSE,20100,723885,FALSE,LIBERTARIAN
409,1982,CALIFORNIA,CA,gen,FALSE,"THERESA ""TENA"" DIETRICH",AMERICAN INDEPENDENT,FALSE,83809,7805450,FALSE,OTHER
